tilt_angle;azimuth_angle;weighted_energy_mismatch_kWh;total_energy_production_kWh
50.00;148.47;100984.80;277361.42
50.00;148.46;100986.75;277373.62
50.00;148.40;100997.05;277438.16
50.00;148.39;100998.89;277449.70
50.00;148.39;100999.21;277451.72
50.00;148.38;101001.87;277468.33
50.00;148.34;101008.24;277508.09
50.00;148.28;101019.67;277579.34
50.00;148.27;101022.51;277597.05
50.00;148.26;101023.60;277603.90
50.00;148.21;101032.26;277657.93
50.00;148.19;101037.41;277690.07
50.00;148.18;101039.07;277700.40
50.00;148.17;101040.25;277707.80
50.00;148.16;101042.40;277721.19
50.00;148.15;101043.90;277730.55
50.00;148.15;101044.05;277731.49
50.00;148.14;101047.03;277750.12
50.00;148.13;101047.67;277754.11
50.00;148.13;101048.61;277759.95
50.00;148.12;101049.51;277765.56
50.00;148.09;101056.05;277806.15
50.00;148.09;101056.38;277808.21
50.00;148.07;101059.27;277826.21
50.00;148.06;101060.97;277836.71
50.00;147.99;101074.51;277920.55
50.00;147.98;101076.52;277932.90
50.00;147.97;101078.81;277946.91
50.00;147.90;101090.69;278019.69
50.00;147.89;101093.41;278036.33
50.00;147.88;101095.17;278047.13
50.00;147.87;101097.22;278059.70
50.00;147.86;101098.98;278070.44
50.00;147.84;101101.59;278086.48
50.00;147.83;101104.17;278102.28
50.00;147.82;101106.87;278118.84
50.00;147.76;101117.92;278186.54
50.00;147.74;101120.51;278202.41
50.00;147.73;101122.63;278215.45
50.00;147.72;101125.21;278231.25
50.00;147.71;101127.21;278243.52
50.00;147.70;101128.99;278254.36
50.00;147.70;101129.52;278257.57
50.00;147.67;101134.68;278288.91
50.00;147.67;101135.15;278291.79
50.00;147.62;101143.20;278340.43
50.00;147.62;101144.24;278346.72
50.00;147.60;101146.84;278362.39
50.00;147.60;101146.88;278362.63
50.00;147.60;101147.89;278368.68
50.00;147.59;101150.12;278382.07
50.00;147.57;101153.40;278401.72
50.00;147.57;101153.68;278403.38
50.00;147.55;101157.58;278426.73
50.00;147.50;101166.68;278481.00
50.00;147.48;101171.13;278507.55
50.00;147.46;101174.91;278530.17
50.00;147.41;101183.35;278580.55
50.00;147.40;101186.43;278598.94
50.00;147.39;101186.94;278601.97
50.00;147.38;101190.46;278623.01
50.00;147.38;101190.58;278623.70
50.00;147.37;101191.23;278627.58
50.00;147.36;101192.63;278635.95
50.00;147.36;101192.99;278638.10
50.00;147.36;101194.36;278646.26
50.00;147.35;101195.79;278654.81
50.00;147.35;101195.85;278655.20
50.00;147.33;101198.36;278670.14
50.00;147.33;101198.49;278670.93
50.00;147.26;101211.87;278750.86
50.00;147.24;101216.65;278779.45
50.00;147.24;101217.03;278781.71
50.00;147.21;101222.20;278812.54
50.00;147.20;101224.23;278824.59
50.00;147.15;101233.33;278878.71
50.00;147.15;101233.68;278880.80
50.00;147.14;101235.05;278888.90
50.00;147.14;101235.25;278890.10
50.00;147.08;101246.06;278954.19
50.00;147.08;101246.38;278956.09
50.00;147.05;101252.35;278991.31
50.00;147.05;101253.26;278996.69
50.00;147.04;101254.37;279003.28
50.00;147.03;101255.66;279010.86
50.00;147.03;101256.19;279013.98
50.00;147.01;101260.41;279038.83
50.00;146.98;101265.82;279070.62
50.00;146.98;101266.00;279071.66
50.00;146.97;101267.04;279077.78
50.00;146.97;101267.78;279082.13
50.00;146.94;101273.34;279114.83
50.00;146.94;101273.38;279115.09
50.00;146.90;101281.57;279163.25
50.00;146.84;101292.33;279226.35
50.00;146.82;101295.31;279243.83
50.00;146.81;101298.87;279264.69
50.00;146.78;101302.83;279287.90
50.00;146.77;101306.41;279308.86
50.00;146.74;101310.62;279333.53
50.00;146.72;101314.28;279354.98
50.00;146.71;101316.36;279367.21
50.00;146.71;101316.89;279370.29
50.00;146.70;101319.56;279385.92
50.00;146.69;101321.08;279394.83
50.00;146.67;101323.86;279411.10
50.00;146.67;101325.32;279419.62
50.00;146.67;101325.47;279420.47
50.00;146.67;101325.49;279420.58
50.00;146.66;101325.64;279421.47
50.00;146.61;101335.69;279480.01
50.00;146.59;101339.54;279502.37
50.00;146.56;101345.53;279537.19
50.00;146.56;101346.09;279540.44
50.00;146.52;101353.56;279583.74
50.00;146.46;101365.33;279651.53
50.00;146.45;101366.82;279660.05
50.00;146.43;101369.65;279676.21
50.00;146.43;101370.57;279681.42
50.00;146.42;101372.06;279689.96
50.00;146.36;101384.52;279761.11
50.00;146.34;101387.80;279779.88
50.00;146.34;101388.57;279784.27
50.00;146.33;101390.14;279793.24
50.00;146.31;101392.71;279807.92
50.00;146.31;101392.79;279808.36
50.00;146.31;101394.40;279817.55
50.00;146.30;101394.63;279818.85
50.00;146.23;101409.48;279903.71
50.00;146.21;101412.21;279919.31
50.00;146.16;101422.52;279978.26
50.00;146.15;101424.96;279992.23
50.00;146.13;101427.67;280007.70
50.00;146.12;101430.84;280025.78
50.00;146.09;101434.90;280048.92
50.00;146.09;101435.73;280053.64
50.00;146.03;101448.05;280123.82
50.00;145.92;101468.12;280237.92
50.00;145.91;101470.03;280248.77
50.00;145.90;101472.14;280260.72
50.00;145.88;101475.32;280278.78
50.00;145.86;101480.56;280308.27
50.00;145.79;101492.87;280377.51
50.00;145.76;101498.81;280411.00
50.00;145.76;101498.86;280411.29
50.00;145.74;101502.23;280430.23
50.00;145.74;101502.65;280432.61
50.00;145.67;101515.89;280507.15
50.00;145.67;101516.65;280511.44
50.00;145.65;101520.02;280530.43
50.00;145.65;101520.35;280532.25
50.00;145.61;101527.06;280570.08
50.00;145.61;101527.31;280571.47
50.00;145.59;101530.54;280589.67
50.00;145.59;101531.34;280594.21
50.00;145.57;101534.47;280611.82
50.00;145.57;101534.80;280613.71
50.00;145.57;101534.88;280614.15
50.00;145.56;101537.10;280626.66
50.00;145.53;101542.09;280654.76
50.00;145.53;101543.55;280662.98
50.00;145.49;101551.07;280705.41
50.00;145.48;101551.86;280709.83
50.00;145.47;101553.59;280719.57
50.00;145.43;101562.45;280769.40
50.00;145.41;101564.94;280783.30
50.00;145.37;101572.35;280824.61
50.00;145.37;101572.91;280827.78
50.00;145.36;101574.91;280838.92
50.00;145.32;101581.81;280877.41
50.00;145.30;101586.50;280903.62
50.00;145.29;101588.33;280913.81
50.00;145.26;101593.53;280942.86
50.00;145.22;101601.33;280986.41
50.00;145.18;101609.72;281033.29
50.00;145.17;101611.59;281043.74
50.00;145.17;101611.65;281044.06
50.00;145.16;101612.01;281046.09
50.00;145.11;101621.36;281098.31
50.00;145.09;101625.20;281119.78
50.00;145.07;101629.64;281144.60
50.00;145.05;101633.78;281167.71
50.00;145.01;101641.13;281208.81
50.00;144.99;101645.11;281231.09
50.00;144.98;101646.71;281239.99
50.00;144.97;101647.99;281247.19
50.00;144.96;101650.06;281258.73
50.00;144.95;101652.38;281271.71
50.00;144.94;101653.84;281279.86
50.00;144.94;101654.42;281283.11
50.00;144.94;101655.08;281286.81
50.00;144.93;101656.54;281294.99
50.00;144.91;101660.12;281314.97
50.00;144.87;101667.94;281358.55
50.00;144.86;101668.65;281362.52
50.00;144.85;101671.18;281376.61
50.00;144.83;101675.06;281398.17
50.00;144.81;101678.16;281415.46
50.00;144.81;101678.59;281417.82
50.00;144.77;101685.19;281454.50
50.00;144.77;101685.78;281457.72
50.00;144.76;101688.17;281470.85
50.00;144.74;101691.59;281489.68
50.00;144.70;101698.58;281528.07
50.00;144.69;101701.04;281541.50
50.00;144.68;101703.50;281554.96
50.00;144.68;101703.53;281555.13
50.00;144.64;101710.36;281592.42
50.00;144.64;101711.56;281598.98
50.00;144.63;101712.26;281602.79
50.00;144.61;101715.98;281623.13
50.00;144.58;101721.44;281652.94
50.00;144.57;101724.62;281670.34
50.00;144.52;101734.21;281722.71
50.00;144.51;101735.65;281730.57
50.00;144.50;101737.39;281740.08
50.00;144.50;101737.81;281742.37
50.00;144.41;101753.97;281830.74
50.00;144.40;101755.40;281838.54
50.00;144.39;101757.34;281849.09
50.00;144.39;101757.35;281849.17
50.00;144.38;101759.35;281860.03
50.00;144.37;101762.35;281876.41
50.00;144.34;101767.19;281902.76
50.00;144.34;101767.76;281905.83
50.00;144.34;101768.26;281908.58
50.00;144.31;101772.69;281932.71
50.00;144.28;101777.87;281960.91
50.00;144.27;101780.82;281976.98
50.00;144.26;101782.00;281983.41
50.00;144.25;101783.78;281993.07
50.00;144.22;101788.95;282021.23
50.00;144.22;101789.04;282021.74
50.00;144.21;101791.03;282032.60
50.00;144.20;101792.99;282043.24
50.00;144.19;101796.03;282059.82
50.00;144.19;101796.18;282060.66
50.00;144.16;101801.84;282091.49
50.00;144.11;101809.99;282135.63
50.00;144.09;101814.31;282159.09
50.00;144.07;101817.94;282178.74
50.00;144.04;101823.39;282208.33
50.00;144.02;101827.08;282228.30
50.00;143.96;101837.73;282286.08
50.00;143.93;101844.21;282321.24
50.00;143.88;101853.04;282369.11
50.00;143.87;101855.26;282381.14
50.00;143.82;101864.64;282432.05
50.00;143.81;101865.99;282439.37
50.00;143.81;101866.06;282439.78
50.00;143.79;101871.06;282466.83
50.00;143.78;101872.23;282473.18
50.00;143.77;101874.43;282485.05
50.00;143.76;101874.81;282487.15
50.00;143.74;101878.81;282508.79
50.00;143.74;101880.08;282515.65
50.00;143.72;101882.54;282528.97
50.00;143.69;101887.86;282557.84
50.00;143.64;101898.84;282617.32
50.00;143.61;101902.81;282638.87
50.00;143.61;101904.16;282646.18
50.00;143.58;101909.84;282676.95
50.00;143.57;101910.18;282678.82
50.00;143.57;101910.79;282682.09
50.00;143.55;101914.96;282704.74
50.00;143.53;101919.01;282726.68
50.00;143.50;101924.50;282756.45
50.00;143.46;101930.75;282790.37
50.00;143.45;101933.06;282802.87
50.00;143.32;101956.47;282929.11
50.00;143.32;101956.60;282929.84
50.00;143.31;101959.02;282942.82
50.00;143.30;101960.46;282950.56
50.00;143.25;101969.63;282999.79
50.00;143.25;101970.02;283001.87
50.00;143.24;101971.02;283007.24
50.00;143.18;101981.66;283064.41
50.00;143.17;101983.41;283073.79
50.00;143.16;101986.44;283090.09
50.00;143.15;101987.08;283093.53
50.00;143.14;101989.63;283107.22
50.00;143.12;101993.92;283130.31
50.00;143.10;101997.79;283151.03
50.00;143.09;101998.91;283157.06
50.00;143.09;101999.72;283161.35
50.00;143.08;102001.09;283168.72
50.00;143.07;102001.98;283173.46
50.00;143.06;102004.88;283188.97
50.00;143.05;102005.71;283193.42
50.00;143.03;102010.52;283219.16
50.00;143.02;102012.34;283228.90
50.00;142.97;102021.56;283278.11
50.00;142.96;102022.69;283284.12
50.00;142.94;102026.68;283305.35
50.00;142.91;102031.12;283328.99
50.00;142.87;102038.97;283370.71
50.00;142.85;102042.72;283390.67
50.00;142.82;102047.91;283418.26
50.00;142.79;102054.17;283451.58
50.00;142.78;102055.72;283459.84
50.00;142.77;102057.59;283469.76
50.00;142.75;102060.95;283487.64
50.00;142.75;102061.81;283492.23
50.00;142.73;102064.34;283505.68
50.00;142.68;102073.83;283556.18
50.00;142.67;102075.83;283566.86
50.00;142.63;102081.99;283599.64
50.00;142.62;102084.21;283611.45
50.00;142.62;102084.27;283611.78
50.00;142.57;102092.80;283657.20
50.00;142.57;102093.71;283662.02
50.00;142.57;102094.12;283664.22
50.00;142.53;102099.92;283695.08
50.00;142.53;102100.58;283698.62
50.00;142.52;102101.86;283705.42
50.00;142.52;102102.24;283707.44
50.00;142.51;102105.07;283722.44
50.00;142.47;102111.85;283758.32
50.00;142.44;102117.08;283785.97
50.00;142.42;102121.16;283807.60
50.00;142.40;102124.51;283825.33
50.00;142.32;102138.22;283897.96
50.00;142.29;102144.55;283931.54
50.00;142.24;102152.24;283972.32
50.00;142.24;102153.35;283978.20
50.00;142.23;102154.70;283985.37
50.00;142.23;102154.71;283985.43
50.00;142.22;102156.65;283995.74
50.00;142.20;102159.24;284009.44
50.00;142.20;102159.63;284011.55
50.00;142.17;102165.70;284043.75
50.00;142.17;102165.89;284044.73
50.00;142.17;102166.14;284046.08
50.00;142.16;102166.94;284050.30
50.00;142.15;102168.96;284061.01
50.00;142.15;102169.60;284064.44
50.00;142.14;102170.90;284071.33
50.00;142.14;102171.36;284073.74
50.00;142.11;102176.40;284100.52
50.00;142.10;102178.34;284110.81
50.00;142.08;102181.39;284126.99
50.00;142.04;102189.06;284167.69
50.00;142.03;102189.91;284172.19
50.00;142.00;102196.10;284205.05
50.00;141.94;102205.56;284255.26
50.00;141.88;102216.73;284314.58
50.00;141.86;102219.50;284329.28
50.00;141.81;102229.26;284381.07
50.00;141.79;102231.83;284394.67
50.00;141.75;102240.44;284440.40
50.00;141.74;102241.40;284445.48
50.00;141.73;102242.84;284453.11
50.00;141.73;102243.54;284456.84
50.00;141.70;102248.19;284481.51
50.00;141.58;102269.69;284595.63
50.00;141.56;102272.03;284608.03
50.00;141.54;102276.04;284629.25
50.00;141.49;102284.99;284676.73
50.00;141.46;102289.33;284699.75
50.00;141.46;102290.41;284705.50
50.00;141.45;102291.49;284711.22
50.00;141.38;102303.82;284776.63
50.00;141.37;102305.36;284784.80
50.00;141.36;102306.78;284792.30
50.00;141.36;102307.42;284795.69
50.00;141.35;102308.92;284803.64
50.00;141.31;102316.67;284844.77
50.00;141.28;102320.73;284866.34
50.00;141.27;102322.74;284876.99
50.00;141.22;102331.78;284924.98
50.00;141.21;102332.36;284928.06
50.00;141.19;102336.57;284950.42
50.00;141.16;102341.27;284975.38
50.00;141.15;102343.19;284985.56
50.00;141.13;102346.77;285004.55
50.00;141.13;102347.50;285008.41
50.00;141.10;102351.54;285029.91
50.00;141.05;102360.94;285079.81
50.00;141.02;102366.20;285107.76
50.00;141.00;102368.41;285119.51
50.00;140.98;102371.83;285137.64
50.00;140.96;102376.02;285159.89
50.00;140.95;102377.24;285166.40
50.00;140.94;102378.70;285174.17
50.00;140.93;102380.16;285181.92
50.00;140.93;102381.46;285188.80
50.00;140.92;102383.36;285198.92
50.00;140.87;102390.56;285237.17
50.00;140.87;102391.11;285240.08
50.00;140.86;102392.14;285245.57
50.00;140.84;102395.51;285263.49
50.00;140.83;102397.38;285273.42
50.00;140.83;102397.57;285274.43
50.00;140.83;102398.33;285278.50
50.00;140.82;102400.05;285287.61
50.00;140.79;102403.83;285307.70
50.00;140.79;102405.26;285315.32
50.00;140.77;102407.31;285326.22
50.00;140.74;102413.65;285359.93
50.00;140.73;102413.96;285361.56
50.00;140.73;102414.55;285364.69
50.00;140.73;102414.67;285365.37
50.00;140.71;102417.59;285380.88
50.00;140.69;102421.01;285399.06
50.00;140.68;102422.72;285408.15
50.00;140.68;102423.58;285412.74
50.00;140.66;102425.59;285423.44
50.00;140.65;102428.04;285436.46
50.00;140.63;102431.63;285455.55
50.00;140.61;102435.48;285476.03
50.00;140.58;102439.31;285496.42
50.00;140.58;102439.81;285499.06
50.00;140.55;102444.58;285524.45
50.00;140.54;102446.77;285536.11
50.00;140.53;102447.87;285541.96
50.00;140.50;102453.04;285569.30
50.00;140.48;102455.66;285583.17
50.00;140.47;102458.83;285599.96
50.00;140.42;102466.48;285640.50
50.00;140.42;102467.11;285643.83
50.00;140.42;102467.12;285643.86
50.00;140.39;102471.67;285667.97
50.00;140.38;102473.10;285675.55
50.00;140.37;102474.97;285685.43
50.00;140.35;102478.34;285703.28
50.00;140.30;102486.13;285744.59
50.00;140.26;102492.56;285778.69
50.00;140.26;102492.58;285778.78
50.00;140.24;102495.79;285795.77
50.00;140.23;102497.89;285806.90
50.00;140.19;102504.39;285841.36
50.00;140.19;102505.00;285844.54
50.00;140.13;102514.18;285892.99
50.00;140.11;102517.38;285909.84
50.00;140.08;102521.97;285934.05
50.00;140.08;102522.48;285936.72
50.00;140.06;102526.54;285958.14
50.00;140.05;102527.48;285963.11
50.00;140.01;102534.10;285998.04
50.00;140.00;102535.93;286007.72
50.00;139.99;102537.33;286015.09
50.00;139.99;102537.81;286017.64
50.00;139.98;102538.67;286022.19
50.00;139.97;102540.78;286033.33
50.00;139.95;102543.83;286049.43
50.00;139.87;102557.73;286122.68
50.00;139.81;102566.01;286166.15
50.00;139.80;102568.24;286177.84
50.00;139.79;102569.64;286185.15
50.00;139.74;102577.59;286226.76
50.00;139.72;102582.32;286251.49
50.00;139.71;102583.56;286258.00
50.00;139.68;102587.39;286278.03
50.00;139.66;102590.87;286296.16
50.00;139.62;102597.84;286332.35
50.00;139.59;102602.69;286357.60
50.00;139.57;102606.17;286375.68
50.00;139.56;102607.65;286383.35
50.00;139.55;102608.55;286388.04
50.00;139.55;102609.89;286395.01
50.00;139.51;102615.76;286425.55
50.00;139.51;102616.63;286430.09
50.00;139.49;102619.28;286443.91
50.00;139.45;102625.21;286474.70
50.00;139.43;102628.78;286493.15
50.00;139.40;102633.56;286517.87
50.00;139.38;102636.76;286534.38
50.00;139.36;102640.39;286553.14
50.00;139.34;102644.15;286572.56
50.00;139.30;102649.77;286601.58
50.00;139.29;102651.21;286609.06
50.00;139.21;102664.23;286676.26
50.00;139.19;102668.48;286698.17
50.00;139.14;102676.52;286739.68
50.00;139.13;102676.90;286741.65
50.00;139.12;102678.58;286750.30
50.00;139.12;102679.97;286757.49
50.00;139.10;102681.71;286766.47
50.00;139.10;102682.07;286768.34
50.00;139.10;102682.34;286769.70
50.00;139.08;102685.52;286786.16
50.00;139.08;102686.05;286788.88
50.00;139.07;102686.86;286793.04
50.00;139.07;102687.07;286794.12
50.00;139.06;102689.08;286804.49
50.00;139.04;102692.06;286819.88
50.00;138.97;102703.07;286876.78
50.00;138.96;102704.86;286886.01
50.00;138.95;102706.50;286894.45
50.00;138.92;102711.12;286918.34
50.00;138.86;102721.29;286970.62
50.00;138.83;102725.92;286994.44
50.00;138.82;102726.76;286998.76
50.00;138.81;102728.46;287007.51
50.00;138.81;102729.50;287012.85
50.00;138.79;102731.39;287022.56
50.00;138.76;102736.82;287050.51
50.00;138.76;102737.62;287054.62
50.00;138.75;102738.44;287058.83
50.00;138.75;102738.58;287059.55
50.00;138.73;102741.52;287074.69
50.00;138.72;102743.10;287082.80
50.00;138.72;102743.48;287084.76
50.00;138.70;102745.91;287097.27
50.00;138.68;102749.01;287113.20
50.00;138.65;102754.16;287139.70
50.00;138.64;102756.09;287149.67
50.00;138.61;102760.76;287173.69
50.00;138.59;102764.12;287190.96
50.00;138.59;102764.58;287193.32
50.00;138.58;102765.29;287196.98
50.00;138.58;102765.35;287197.28
50.00;138.58;102765.41;287197.59
50.00;138.55;102770.56;287224.13
50.00;138.53;102773.23;287237.87
50.00;138.52;102774.56;287244.69
50.00;138.52;102775.29;287248.47
50.00;138.49;102779.90;287272.21
50.00;138.47;102782.76;287286.91
50.00;138.41;102792.58;287337.46
50.00;138.39;102794.64;287348.08
50.00;138.39;102795.59;287352.97
50.00;138.38;102797.17;287361.13
50.00;138.37;102798.13;287366.03
50.00;138.34;102802.55;287388.83
50.00;138.31;102808.41;287419.03
50.00;138.30;102809.36;287423.88
50.00;138.29;102811.26;287433.68
50.00;138.29;102811.52;287435.02
50.00;138.23;102821.03;287484.05
50.00;138.17;102829.15;287525.91
50.00;138.13;102835.09;287556.51
50.00;138.13;102836.12;287561.83
50.00;138.10;102840.73;287585.60
50.00;138.08;102843.74;287601.08
50.00;138.07;102844.80;287606.55
50.00;138.06;102846.84;287617.07
50.00;138.03;102851.02;287638.61
50.00;138.02;102852.23;287644.87
50.00;138.00;102856.28;287665.75
50.00;137.99;102857.12;287670.07
50.00;137.95;102863.32;287702.08
50.00;137.94;102864.64;287708.84
50.00;137.94;102865.40;287712.79
50.00;137.94;102865.54;287713.52
50.00;137.91;102869.04;287731.58
50.00;137.90;102870.41;287738.61
50.00;137.89;102873.13;287752.65
50.00;137.88;102873.52;287754.67
50.00;137.86;102877.36;287774.48
50.00;137.82;102883.90;287808.19
50.00;137.81;102885.12;287814.49
50.00;137.63;102911.81;287952.23
50.00;137.62;102913.00;287958.38
50.00;137.62;102914.19;287964.54
50.00;137.62;102914.20;287964.58
50.00;137.61;102915.75;287972.61
50.00;137.60;102917.23;287980.25
50.00;137.58;102919.09;287989.82
50.00;137.58;102919.77;287993.36
50.00;137.57;102921.68;288003.22
50.00;137.56;102921.93;288004.48
